Semaine,Jour,Apres-Midi,Discipline,Id_Discipline,Id_Eleve,Id_Binome,Annee
45,Mardi,1,Polyclinique,1,42512,62512,DFAS01
45,Mardi,1,Polyclinique,1,62512,42512,DFTCC
45,Mardi,1,Polyclinique,1,42612,62812,DFAS01
45,Mardi,1,Polyclinique,1,62812,42612,DFTCC
45,Mardi,1,Polyclinique,1,42013,62513,DFAS01
45,Mardi,1,Polyclinique,1,62513,42013,DFTCC
45,Mardi,1,Polyclinique,1,42514,62414,DFAS01
45,Mardi,1,Polyclinique,1,42414,62415,DFAS01
45,Mardi,1,Polyclinique,1,42014,62613,DFAS01
45,Mardi,1,Polyclinique,1,62613,42014,DFTCC
45,Mardi,1,Parodontologie,2,41415,61515,DFAS01
45,Mardi,1,Parodontologie,2,44515,44817,DFAS01
45,Mardi,1,Parodontologie,2,44817,44515,DFAS01
45,Mardi,1,Parodontologie,2,52413,52413,DFAS02
45,Mardi,1,Comodulation,3,45012,65812,DFAS01
45,Mardi,1,Comodulation,3,41413,61414,DFAS01
45,Mardi,1,Comodulation,3,44616,44514,DFAS01
45,Mardi,1,Orthodontie,5,53012,53514,DFAS02
45,Mardi,1,Radiologie,7,43512,63511,DFAS01
45,Mardi,1,Radiologie,7,44611,64612,DFAS01
45,Mardi,1,Radiologie,7,43416,43614,DFAS01
45,Mardi,1,Radiologie,7,43814,43815,DFAS01
45,Mardi,1,Stérilisation,8,52511,52011,DFAS02
45,Mardi,1,Panoramique,9,65418,45014,DFTCC
45,Mardi,1,Urgence,10,52014,52813,DFAS02
45,Mardi,1,Urgence,10,41611,61511,DFAS01
45,Mardi,1,Urgence,10,45813,65011,DFAS01
45,Mardi,1,Urgence,10,41012,61011,DFAS01
45,Mardi,1,Urgence,10,44513,64015,DFAS01
45,Mardi,1,Urgence,10,41015,61013,DFAS01
45,Mardi,1,Urgence,10,42516,42015,DFAS01
45,Mardi,1,Urgence,10,43012,43813,DFAS01
45,Mercredi,0,Polyclinique,1,53512,53513,DFAS02
45,Mercredi,0,Polyclinique,1,53513,53512,DFAS02
45,Mercredi,0,Polyclinique,1,53013,53813,DFAS02
45,Mercredi,0,Polyclinique,1,53813,53013,DFAS02
45,Mercredi,0,Polyclinique,1,53014,53814,DFAS02
45,Mercredi,0,Polyclinique,1,53814,53014,DFAS02
45,Mercredi,0,Polyclinique,1,53515,53611,DFAS02
45,Mercredi,0,Polyclinique,1,53611,53515,DFAS02
45,Mercredi,0,Polyclinique,1,53612,53613,DFAS02
45,Mercredi,0,Polyclinique,1,53613,53612,DFAS02
45,Mercredi,0,Polyclinique,1,43513,63512,DFAS01
45,Mercredi,0,Polyclinique,1,63512,43513,DFTCC
45,Mercredi,0,Polyclinique,1,43415,63013,DFAS01
45,Mercredi,0,Polyclinique,1,63013,43415,DFTCC
45,Mercredi,0,Polyclinique,1,43514,63413,DFAS01
45,Mercredi,0,Polyclinique,1,63413,43514,DFTCC
45,Mercredi,0,Polyclinique,1,43812,63014,DFAS01
45,Mercredi,0,Polyclinique,1,63014,43812,DFTCC
45,Mercredi,0,Polyclinique,1,43612,63514,DFAS01
45,Mercredi,0,Polyclinique,1,63514,43612,DFTCC
45,Mercredi,0,Parodontologie,2,41416,61014,DFAS01
45,Mercredi,0,Parodontologie,2,42515,42811,DFAS01
45,Mercredi,0,Parodontologie,2,41615,41417,DFAS01
45,Mercredi,0,Parodontologie,2,52413,52413,DFAS02
45,Mercredi,0,Comodulation,3,41012,61011,DFAS01
45,Mercredi,0,Comodulation,3,44616,44514,DFAS01
45,Mercredi,0,Comodulation,3,44817,44515,DFAS01
45,Mercredi,0,Pédodontie Soins,4,52511,52011,DFAS02
45,Mercredi,0,Pédodontie Soins,4,52011,52511,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55811,55511,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55511,55811,DFAS02
45,Mercredi,0,Pédodontie Soins,4,51811,51011,DFAS02
45,Mercredi,0,Pédodontie Soins,4,51011,51811,DFAS02
45,Mercredi,0,Pédodontie Soins,4,54011,54811,DFAS02
45,Mercredi,0,Pédodontie Soins,4,54811,54011,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55812,55011,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55011,55812,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55813,55814,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55814,55813,DFAS02
45,Mercredi,0,Pédodontie Soins,4,54812,54412,DFAS02
45,Mercredi,0,Pédodontie Soins,4,54412,54812,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55815,55816,DFAS02
45,Mercredi,0,Pédodontie Soins,4,55816,55815,DFAS02
45,Mercredi,0,Pédodontie Soins,4,51612,51813,DFAS02
45,Mercredi,0,Pédodontie Soins,4,51813,51612,DFAS02
45,Mercredi,0,Pédodontie Soins,4,52612,52016,DFAS02
45,Mercredi,0,Pédodontie Soins,4,52016,52612,DFAS02
45,Mercredi,0,Radiologie,7,44813,64811,DFAS01
45,Mercredi,0,Radiologie,7,42514,62414,DFAS01
45,Mercredi,0,Radiologie,7,43813,43012,DFAS01
45,Mercredi,0,Radiologie,7,44514,44616,DFAS01
45,Mercredi,0,Stérilisation,8,55512,55411,DFAS02
45,Mercredi,0,Urgence,10,41613,61417,DFAS01
45,Mercredi,0,Urgence,10,44513,64015,DFAS01
45,Mercredi,0,Urgence,10,42414,62415,DFAS01
45,Mercredi,0,Urgence,10,62613,42014,DFTCC
45,Mercredi,0,Urgence,10,61514,41813,DFTCC
45,Mercredi,0,Urgence,10,61515,41415,DFTCC
45,Mercredi,0,Urgence,10,44411,44615,DFAS01
45,Mercredi,0,Urgence,10,43815,43814,DFAS01
45,Mercredi,1,Polyclinique,1,53511,53011,DFAS02
45,Mercredi,1,Polyclinique,1,53011,53511,DFAS02
45,Mercredi,1,Polyclinique,1,53512,53513,DFAS02
45,Mercredi,1,Polyclinique,1,53513,53512,DFAS02
45,Mercredi,1,Polyclinique,1,53514,53012,DFAS02
45,Mercredi,1,Polyclinique,1,53012,53514,DFAS02
45,Mercredi,1,Polyclinique,1,53013,53813,DFAS02
45,Mercredi,1,Polyclinique,1,53813,53013,DFAS02
45,Mercredi,1,Polyclinique,1,53014,53814,DFAS02
45,Mercredi,1,Polyclinique,1,53814,53014,DFAS02
45,Mercredi,1,Polyclinique,1,53515,53611,DFAS02
45,Mercredi,1,Polyclinique,1,53611,53515,DFAS02
45,Mercredi,1,Polyclinique,1,53612,53613,DFAS02
45,Mercredi,1,Polyclinique,1,53613,53612,DFAS02
45,Mercredi,1,Polyclinique,1,63412,43413,DFTCC
45,Mercredi,1,Polyclinique,1,63512,43513,DFTCC
45,Mercredi,1,Polyclinique,1,63013,43415,DFTCC
45,Mercredi,1,Polyclinique,1,63413,43514,DFTCC
45,Mercredi,1,Polyclinique,1,63014,43812,DFTCC
45,Mercredi,1,Polyclinique,1,63514,43612,DFTCC
45,Mercredi,1,Parodontologie,2,52012,52811,DFAS02
45,Mercredi,1,Parodontologie,2,52014,52813,DFAS02
45,Mercredi,1,Parodontologie,2,65611,45412,DFTCC
45,Mercredi,1,Parodontologie,2,61515,41415,DFTCC
45,Mercredi,1,Comodulation,3,64513,44814,DFTCC
45,Mercredi,1,Comodulation,3,65417,45613,DFTCC
45,Mercredi,1,Comodulation,3,61012,41014,DFTCC
45,Mercredi,1,Pédodontie Soins,4,55811,55511,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55511,55811,DFAS02
45,Mercredi,1,Pédodontie Soins,4,51811,51011,DFAS02
45,Mercredi,1,Pédodontie Soins,4,51011,51811,DFAS02
45,Mercredi,1,Pédodontie Soins,4,54011,54811,DFAS02
45,Mercredi,1,Pédodontie Soins,4,54811,54011,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55812,55011,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55011,55812,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55813,55814,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55814,55813,DFAS02
45,Mercredi,1,Pédodontie Soins,4,54812,54412,DFAS02
45,Mercredi,1,Pédodontie Soins,4,54412,54812,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55815,55816,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55816,55815,DFAS02
45,Mercredi,1,Pédodontie Soins,4,51612,51813,DFAS02
45,Mercredi,1,Pédodontie Soins,4,51813,51612,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55817,55818,DFAS02
45,Mercredi,1,Pédodontie Soins,4,55818,55817,DFAS02
45,Mercredi,1,Pédodontie Soins,4,52612,52016,DFAS02
45,Mercredi,1,Pédodontie Soins,4,52016,52612,DFAS02
45,Mercredi,1,Orthodontie,5,55412,55514,DFAS02
45,Mercredi,1,Radiologie,7,54515,54413,DFAS02
45,Mercredi,1,Radiologie,7,54413,54515,DFAS02
45,Mercredi,1,Radiologie,7,55414,55415,DFAS02
45,Mercredi,1,Radiologie,7,55415,55414,DFAS02
45,Mercredi,1,Stérilisation,8,52511,52011,DFAS02
45,Mercredi,1,Panoramique,9,64611,44013,DFTCC
45,Mercredi,1,Urgence,10,62811,42511,DFTCC
45,Mercredi,1,Urgence,10,64412,44011,DFTCC
45,Mercredi,1,Urgence,10,65612,45513,DFTCC
45,Mercredi,1,Urgence,10,61416,41414,DFTCC
45,Mercredi,1,Urgence,10,63015,43613,DFTCC
45,Mercredi,1,Urgence,10,62613,42014,DFTCC
45,Mercredi,1,Urgence,10,61514,41813,DFTCC
45,Mercredi,1,Urgence,10,61014,41416,DFTCC
45,Jeudi,0,Polyclinique,1,44611,64612,DFAS01
45,Jeudi,0,Polyclinique,1,64612,44611,DFTCC
45,Jeudi,0,Polyclinique,1,44612,64413,DFAS01
45,Jeudi,0,Polyclinique,1,64413,44612,DFTCC
45,Jeudi,0,Polyclinique,1,44512,64414,DFAS01
45,Jeudi,0,Polyclinique,1,64414,44512,DFTCC
45,Jeudi,0,Polyclinique,1,44814,64513,DFAS01
45,Jeudi,0,Polyclinique,1,64513,44814,DFTCC
45,Jeudi,0,Polyclinique,1,44613,64012,DFAS01
45,Jeudi,0,Polyclinique,1,64012,44613,DFTCC
45,Jeudi,0,Polyclinique,1,44014,64013,DFAS01
45,Jeudi,0,Polyclinique,1,64013,44014,DFTCC
45,Jeudi,0,Polyclinique,1,44614,64014,DFAS01
45,Jeudi,0,Polyclinique,1,64014,44614,DFTCC
45,Jeudi,0,Polyclinique,1,44615,44411,DFAS01
45,Jeudi,0,Polyclinique,1,44411,44615,DFAS01
45,Jeudi,0,Polyclinique,1,44514,44616,DFAS01
45,Jeudi,0,Polyclinique,1,44616,44514,DFAS01
45,Jeudi,0,Polyclinique,1,44515,44817,DFAS01
45,Jeudi,0,Polyclinique,1,44817,44515,DFAS01
45,Jeudi,0,Parodontologie,2,43512,63511,DFAS01
45,Jeudi,0,Parodontologie,2,41011,61612,DFAS01
45,Jeudi,0,Parodontologie,2,41417,41615,DFAS01
45,Jeudi,0,Parodontologie,2,52413,52413,DFAS02
45,Jeudi,0,Pédodontie Soins,4,52511,52011,DFAS02
45,Jeudi,0,Pédodontie Soins,4,52011,52511,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55811,55511,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55511,55811,DFAS02
45,Jeudi,0,Pédodontie Soins,4,51012,51411,DFAS02
45,Jeudi,0,Pédodontie Soins,4,51411,51012,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53014,53814,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53814,53014,DFAS02
45,Jeudi,0,Pédodontie Soins,4,52411,52412,DFAS02
45,Jeudi,0,Pédodontie Soins,4,52412,52411,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53515,53611,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53611,53515,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53612,53613,DFAS02
45,Jeudi,0,Pédodontie Soins,4,53613,53612,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55815,55816,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55816,55815,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55817,55818,DFAS02
45,Jeudi,0,Pédodontie Soins,4,55818,55817,DFAS02
45,Jeudi,0,Pédodontie Soins,4,51613,51415,DFAS02
45,Jeudi,0,Pédodontie Soins,4,51415,51613,DFAS02
45,Jeudi,0,Occlusodontie,6,42514,62414,DFAS01
45,Jeudi,0,Occlusodontie,6,42015,42516,DFAS01
45,Jeudi,0,Occlusodontie,6,41615,41417,DFAS01
45,Jeudi,0,Occlusodontie,6,43813,43012,DFAS01
45,Jeudi,0,Radiologie,7,43611,63012,DFAS01
45,Jeudi,0,Radiologie,7,43414,63612,DFAS01
45,Jeudi,0,Radiologie,7,41012,61011,DFAS01
45,Jeudi,0,Radiologie,7,43815,43814,DFAS01
45,Jeudi,0,Stérilisation,8,55512,55411,DFAS02
45,Jeudi,0,Urgence,10,45813,65011,DFAS01
45,Jeudi,0,Urgence,10,44813,64811,DFAS01
45,Jeudi,0,Urgence,10,41015,61013,DFAS01
45,Jeudi,0,Urgence,10,41813,61514,DFAS01
45,Jeudi,0,Urgence,10,61514,41813,DFTCC
45,Jeudi,0,Urgence,10,42516,42015,DFAS01
45,Jeudi,0,Urgence,10,43416,43614,DFAS01
45,Jeudi,0,Urgence,10,43614,43416,DFAS01
45,Jeudi,0,BLOC,12,51412,51611,DFAS02
45,Jeudi,0,BLOC,12,53513,53512,DFAS02
45,Jeudi,1,Polyclinique,1,44612,64413,DFAS01
45,Jeudi,1,Polyclinique,1,64413,44612,DFTCC
45,Jeudi,1,Polyclinique,1,44512,64414,DFAS01
45,Jeudi,1,Polyclinique,1,64414,44512,DFTCC
45,Jeudi,1,Polyclinique,1,44814,64513,DFAS01
45,Jeudi,1,Polyclinique,1,64513,44814,DFTCC
45,Jeudi,1,Polyclinique,1,44815,64514,DFAS01
45,Jeudi,1,Polyclinique,1,64514,44815,DFTCC
45,Jeudi,1,Polyclinique,1,44816,64613,DFAS01
45,Jeudi,1,Polyclinique,1,64613,44816,DFTCC
45,Jeudi,1,Polyclinique,1,44613,64012,DFAS01
45,Jeudi,1,Polyclinique,1,64012,44613,DFTCC
45,Jeudi,1,Polyclinique,1,44014,64013,DFAS01
45,Jeudi,1,Polyclinique,1,64013,44014,DFTCC
45,Jeudi,1,Polyclinique,1,44614,64014,DFAS01
45,Jeudi,1,Polyclinique,1,64014,44614,DFTCC
45,Jeudi,1,Polyclinique,1,44615,44411,DFAS01
45,Jeudi,1,Polyclinique,1,44411,44615,DFAS01
45,Jeudi,1,Polyclinique,1,44514,44616,DFAS01
45,Jeudi,1,Polyclinique,1,44616,44514,DFAS01
45,Jeudi,1,Parodontologie,2,55811,55511,DFAS02
45,Jeudi,1,Parodontologie,2,55812,55011,DFAS02
45,Jeudi,1,Parodontologie,2,43012,43813,DFAS01
45,Jeudi,1,Parodontologie,2,52413,52413,DFAS02
45,Jeudi,1,Radiologie,7,43412,63611,DFAS01
45,Jeudi,1,Radiologie,7,41015,61013,DFAS01
45,Jeudi,1,Radiologie,7,43815,43814,DFAS01
45,Jeudi,1,Radiologie,7,44515,44817,DFAS01
45,Jeudi,1,Stérilisation,8,52511,52011,DFAS02
45,Jeudi,1,Panoramique,9,63513,43811,DFTCC
45,Jeudi,1,Urgence,10,41612,61415,DFAS01
45,Jeudi,1,Urgence,10,41012,61011,DFAS01
45,Jeudi,1,Urgence,10,44513,64015,DFAS01
45,Jeudi,1,Urgence,10,42516,42015,DFAS01
45,Jeudi,1,Urgence,10,41614,41512,DFAS01
45,Jeudi,1,Urgence,10,41615,41417,DFAS01
45,Jeudi,1,Urgence,10,43814,43815,DFAS01
45,Jeudi,1,Urgence,10,44817,44515,DFAS01
45,Jeudi,1,Pédodontie Urgences,11,61514,41813,DFTCC
45,Jeudi,1,Pédodontie Urgences,11,61014,41416,DFTCC
45,Vendredi,0,Polyclinique,1,55811,55511,DFAS02
45,Vendredi,0,Polyclinique,1,55511,55811,DFAS02
45,Vendredi,0,Polyclinique,1,55512,55411,DFAS02
45,Vendredi,0,Polyclinique,1,55411,55512,DFAS02
45,Vendredi,0,Polyclinique,1,55812,55011,DFAS02
45,Vendredi,0,Polyclinique,1,55011,55812,DFAS02
45,Vendredi,0,Polyclinique,1,55412,55514,DFAS02
45,Vendredi,0,Polyclinique,1,55514,55412,DFAS02
45,Vendredi,0,Polyclinique,1,55813,55814,DFAS02
45,Vendredi,0,Polyclinique,1,55814,55813,DFAS02
45,Vendredi,0,Polyclinique,1,55815,55816,DFAS02
45,Vendredi,0,Polyclinique,1,55816,55815,DFAS02
45,Vendredi,0,Polyclinique,1,55611,55413,DFAS02
45,Vendredi,0,Polyclinique,1,55413,55611,DFAS02
45,Vendredi,0,Polyclinique,1,55817,55818,DFAS02
45,Vendredi,0,Polyclinique,1,55818,55817,DFAS02
45,Vendredi,0,Polyclinique,1,55414,55415,DFAS02
45,Vendredi,0,Polyclinique,1,55415,55414,DFAS02
45,Vendredi,0,Polyclinique,1,65811,45811,DFTCC
45,Vendredi,0,Polyclinique,1,65513,45814,DFTCC
45,Vendredi,0,Parodontologie,2,64514,44815,DFTCC
45,Vendredi,0,Parodontologie,2,64014,44614,DFTCC
45,Vendredi,0,Parodontologie,2,62613,42014,DFTCC
45,Vendredi,0,Parodontologie,2,52413,52413,DFAS02
45,Vendredi,0,Comodulation,3,61413,41812,DFTCC
45,Vendredi,0,Comodulation,3,61514,41813,DFTCC
45,Vendredi,0,Comodulation,3,61515,41415,DFTCC
45,Vendredi,0,Pédodontie Soins,4,51012,51411,DFAS02
45,Vendredi,0,Pédodontie Soins,4,51411,51012,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53512,53513,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53513,53512,DFAS02
45,Vendredi,0,Pédodontie Soins,4,54513,54514,DFAS02
45,Vendredi,0,Pédodontie Soins,4,54514,54513,DFAS02
45,Vendredi,0,Pédodontie Soins,4,52512,52815,DFAS02
45,Vendredi,0,Pédodontie Soins,4,52815,52512,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53014,53814,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53814,53014,DFAS02
45,Vendredi,0,Pédodontie Soins,4,52411,52412,DFAS02
45,Vendredi,0,Pédodontie Soins,4,52412,52411,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53515,53611,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53611,53515,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53612,53613,DFAS02
45,Vendredi,0,Pédodontie Soins,4,53613,53612,DFAS02
45,Vendredi,0,Pédodontie Soins,4,51511,51414,DFAS02
45,Vendredi,0,Pédodontie Soins,4,51414,51511,DFAS02
45,Vendredi,0,Pédodontie Soins,4,51613,51415,DFAS02
45,Vendredi,0,Pédodontie Soins,4,51415,51613,DFAS02
45,Vendredi,0,Radiologie,7,53511,53011,DFAS02
45,Vendredi,0,Radiologie,7,53813,53013,DFAS02
45,Vendredi,0,Radiologie,7,54812,54412,DFAS02
45,Vendredi,0,Radiologie,7,52612,52016,DFAS02
45,Vendredi,0,Stérilisation,8,52511,52011,DFAS02
45,Vendredi,0,Urgence,10,53811,53812,DFAS02
45,Vendredi,0,Urgence,10,62511,42413,DFTCC
45,Vendredi,0,Urgence,10,64611,44013,DFTCC
45,Vendredi,0,Urgence,10,64612,44611,DFTCC
45,Vendredi,0,Urgence,10,63512,43513,DFTCC
45,Vendredi,0,Urgence,10,64413,44612,DFTCC
45,Vendredi,0,Urgence,10,65611,45412,DFTCC
45,Vendredi,0,Urgence,10,65612,45513,DFTCC
45,Vendredi,1,Polyclinique,1,55811,55511,DFAS02
45,Vendredi,1,Polyclinique,1,55511,55811,DFAS02
45,Vendredi,1,Polyclinique,1,55512,55411,DFAS02
45,Vendredi,1,Polyclinique,1,55411,55512,DFAS02
45,Vendredi,1,Polyclinique,1,55812,55011,DFAS02
45,Vendredi,1,Polyclinique,1,55011,55812,DFAS02
45,Vendredi,1,Polyclinique,1,55012,55513,DFAS02
45,Vendredi,1,Polyclinique,1,55513,55012,DFAS02
45,Vendredi,1,Polyclinique,1,55412,55514,DFAS02
45,Vendredi,1,Polyclinique,1,55514,55412,DFAS02
45,Vendredi,1,Polyclinique,1,55813,55814,DFAS02
45,Vendredi,1,Polyclinique,1,55814,55813,DFAS02
45,Vendredi,1,Polyclinique,1,55815,55816,DFAS02
45,Vendredi,1,Polyclinique,1,55816,55815,DFAS02
45,Vendredi,1,Polyclinique,1,55611,55413,DFAS02
45,Vendredi,1,Polyclinique,1,55413,55611,DFAS02
45,Vendredi,1,Polyclinique,1,55817,55818,DFAS02
45,Vendredi,1,Polyclinique,1,55818,55817,DFAS02
45,Vendredi,1,Polyclinique,1,55414,55415,DFAS02
45,Vendredi,1,Polyclinique,1,55415,55414,DFAS02
45,Vendredi,1,Parodontologie,2,62411,42412,DFTCC
45,Vendredi,1,Parodontologie,2,65612,45513,DFTCC
45,Vendredi,1,Parodontologie,2,64013,44014,DFTCC
45,Vendredi,1,Parodontologie,2,52413,52413,DFAS02
45,Vendredi,1,Comodulation,3,61611,41412,DFTCC
45,Vendredi,1,Comodulation,3,63413,43514,DFTCC
45,Vendredi,1,Comodulation,3,61515,41415,DFTCC
45,Vendredi,1,Orthodontie,5,53813,53013,DFAS02
45,Vendredi,1,Orthodontie,5,53611,53515,DFAS02
45,Vendredi,1,Radiologie,7,51411,51012,DFAS02
45,Vendredi,1,Radiologie,7,54811,54011,DFAS02
45,Vendredi,1,Radiologie,7,54511,54512,DFAS02
45,Vendredi,1,Radiologie,7,53012,53514,DFAS02
45,Vendredi,1,Stérilisation,8,52511,52011,DFAS02
45,Vendredi,1,Panoramique,9,64512,44812,DFTCC
45,Vendredi,1,Urgence,10,52811,52012,DFAS02
45,Vendredi,1,Urgence,10,52014,52813,DFAS02
45,Vendredi,1,Urgence,10,61512,41411,DFTCC
45,Vendredi,1,Urgence,10,61411,41511,DFTCC
45,Vendredi,1,Urgence,10,65812,45012,DFTCC
45,Vendredi,1,Urgence,10,65513,45814,DFTCC
45,Vendredi,1,Urgence,10,64012,44613,DFTCC
45,Vendredi,1,Urgence,10,62613,42014,DFTCC
45,Vendredi,1,Pédodontie Urgences,11,65411,45611,DFTCC
45,Vendredi,1,Pédodontie Urgences,11,65511,45612,DFTCC
46,Lundi,0,Polyclinique,1,41411,61512,DFAS01
46,Lundi,0,Polyclinique,1,61512,41411,DFTCC
46,Lundi,0,Polyclinique,1,41412,61611,DFAS01
46,Lundi,0,Polyclinique,1,61611,41412,DFTCC
46,Lundi,0,Polyclinique,1,41812,61413,DFAS01
46,Lundi,0,Polyclinique,1,61413,41812,DFTCC
46,Lundi,0,Polyclinique,1,41612,61415,DFAS01
46,Lundi,0,Polyclinique,1,61415,41612,DFTCC
46,Lundi,0,Polyclinique,1,41414,61416,DFAS01
46,Lundi,0,Polyclinique,1,61416,41414,DFTCC
46,Lundi,0,Polyclinique,1,41013,61513,DFAS01
46,Lundi,0,Polyclinique,1,61513,41013,DFTCC
46,Lundi,0,Polyclinique,1,41014,61012,DFAS01
46,Lundi,0,Polyclinique,1,61012,41014,DFTCC
46,Lundi,0,Polyclinique,1,41813,61514,DFAS01
46,Lundi,0,Polyclinique,1,61514,41813,DFTCC
46,Lundi,0,Polyclinique,1,41415,61515,DFAS01
46,Lundi,0,Polyclinique,1,61515,41415,DFTCC
46,Lundi,0,Polyclinique,1,41416,61014,DFAS01
46,Lundi,0,Polyclinique,1,61014,41416,DFTCC
46,Lundi,0,Comodulation,3,44514,44616,DFAS01
46,Lundi,0,Comodulation,3,44515,44817,DFAS01
46,Lundi,0,Comodulation,3,44817,44515,DFAS01
46,Lundi,0,Pédodontie Soins,4,52814,52015,DFAS02
46,Lundi,0,Pédodontie Soins,4,52015,52814,DFAS02
46,Lundi,0,Pédodontie Soins,4,53514,53012,DFAS02
46,Lundi,0,Pédodontie Soins,4,53012,53514,DFAS02
46,Lundi,0,Pédodontie Soins,4,53811,53812,DFAS02
46,Lundi,0,Pédodontie Soins,4,53812,53811,DFAS02
46,Lundi,0,Pédodontie Soins,4,55012,55513,DFAS02
46,Lundi,0,Pédodontie Soins,4,55513,55012,DFAS02
46,Lundi,0,Pédodontie Soins,4,54515,54413,DFAS02
46,Lundi,0,Pédodontie Soins,4,54413,54515,DFAS02
46,Lundi,0,Occlusodontie,6,43412,63611,DFAS01
46,Lundi,0,Occlusodontie,6,43511,63811,DFAS01
46,Lundi,0,Occlusodontie,6,42612,62812,DFAS01
46,Lundi,0,Occlusodontie,6,42414,62415,DFAS01
46,Lundi,0,Radiologie,7,41417,41615,DFAS01
46,Lundi,0,Radiologie,7,41615,41417,DFAS01
46,Lundi,0,Radiologie,7,43813,43012,DFAS01
46,Lundi,0,Radiologie,7,43012,43813,DFAS01
46,Lundi,0,Stérilisation,8,43011,63011,DFAS01
46,Lundi,0,Urgence,10,64514,44815,DFTCC
46,Lundi,0,Urgence,10,44613,64012,DFAS01
46,Lundi,0,Urgence,10,41012,61011,DFAS01
46,Lundi,0,Urgence,10,64014,44614,DFTCC
46,Lundi,0,Urgence,10,41613,61417,DFAS01
46,Lundi,0,Urgence,10,43814,43815,DFAS01
46,Lundi,0,Urgence,10,43815,43814,DFAS01
46,Lundi,0,Urgence,10,44616,44514,DFAS01
46,Lundi,0,Soins spécifiques,13,52511,52011,DFAS02
46,Lundi,1,Polyclinique,1,41411,61512,DFAS01
46,Lundi,1,Polyclinique,1,61512,41411,DFTCC
46,Lundi,1,Polyclinique,1,41412,61611,DFAS01
46,Lundi,1,Polyclinique,1,61611,41412,DFTCC
46,Lundi,1,Polyclinique,1,41812,61413,DFAS01
46,Lundi,1,Polyclinique,1,61413,41812,DFTCC
46,Lundi,1,Polyclinique,1,41612,61415,DFAS01
46,Lundi,1,Polyclinique,1,61415,41612,DFTCC
46,Lundi,1,Polyclinique,1,41414,61416,DFAS01
46,Lundi,1,Polyclinique,1,61416,41414,DFTCC
46,Lundi,1,Polyclinique,1,41013,61513,DFAS01
46,Lundi,1,Polyclinique,1,61513,41013,DFTCC
46,Lundi,1,Polyclinique,1,41014,61012,DFAS01
46,Lundi,1,Polyclinique,1,61012,41014,DFTCC
46,Lundi,1,Polyclinique,1,41813,61514,DFAS01
46,Lundi,1,Polyclinique,1,61514,41813,DFTCC
46,Lundi,1,Polyclinique,1,41415,61515,DFAS01
46,Lundi,1,Polyclinique,1,61515,41415,DFTCC
46,Lundi,1,Polyclinique,1,41416,61014,DFAS01
46,Lundi,1,Polyclinique,1,61014,41416,DFTCC
46,Lundi,1,Parodontologie,2,43412,63611,DFAS01
46,Lundi,1,Parodontologie,2,41614,41512,DFAS01
46,Lundi,1,Parodontologie,2,44817,44515,DFAS01
46,Lundi,1,Parodontologie,2,52413,52413,DFAS02
46,Lundi,1,Comodulation,3,44514,44616,DFAS01
46,Lundi,1,Comodulation,3,44616,44514,DFAS01
46,Lundi,1,Comodulation,3,44515,44817,DFAS01
46,Lundi,1,Orthodontie,5,54811,54011,DFAS02
46,Lundi,1,Orthodontie,5,55812,55011,DFAS02
46,Lundi,1,Orthodontie,5,53011,53511,DFAS02
46,Lundi,1,Radiologie,7,45014,65418,DFAS01
46,Lundi,1,Radiologie,7,44513,64015,DFAS01
46,Lundi,1,Radiologie,7,44411,44615,DFAS01
46,Lundi,1,Radiologie,7,43813,43012,DFAS01
46,Lundi,1,Stérilisation,8,52511,52011,DFAS02
46,Lundi,1,Panoramique,9,63015,43613,DFTCC
46,Lundi,1,Urgence,10,42513,62413,DFAS01
